,key_0,Name,voltage,Site Code,Site Name,Voltage (kV),Region
2838,HAMH,HAMH2A,275.0,HAMH,HAMSHALL,132.0,nget
2839,HAMH,HAMH2A,275.0,HAMH,HAMSHALL,275.0,nget
2840,HAMH,HAMH2A,275.0,HAMH,HAMSHALL,400.0,nget
2841,BOAG,BOAG1R,132.0,BOAG,BOAT OF GARTEN,33,shet
2842,BOAG,BOAG1R,132.0,BOAG,BOAT OF GARTEN,132,shet
2843,DONO,DONO3A,33.0,DONO,DOUGLAS NORTH COLLECTOR,132,spt_
2844,DONO,DONO3A,33.0,DONO,DOUGLAS NORTH COLLECTOR,33,spt_
2845,WTHU,WTHU4F,400.0,WTHU,WEST THURROCK,33.0,nget
2846,WTHU,WTHU4F,400.0,WTHU,WEST THURROCK,400.0,nget
2847,DEWP,DEWP2Q,275.0,DEWP,DEWAR PLACE,275,spt_
2848,DEWP,DEWP2Q,275.0,DEWP,DEWAR PLACE,33,spt_
2849,WERO,WERO21,275.0,WERO,WESTERMOST ROUGH OFFSHORE,150,ofto
2850,WERO,WERO21,275.0,WERO,WESTERMOST ROUGH ONSHORE,275,ofto
2851,DUNF,DUNF1Q,132.0,DUNF,DUNFERMLINE,132,spt_
2852,DUNF,DUNF1Q,132.0,DUNF,DUNFERMLINE,33,spt_
2853,FIDD,FIDD3-,33.0,FIDD,FIDDES,33,shet
2854,FIDD,FIDD3-,33.0,FIDD,FIDDES,132,shet
2855,TINP,TINP32,33.0,TINP,TINSLEY PARK,33.0,nget
2856,TINP,TINP32,33.0,TINP,TINSLEY PARK,275.0,nget
2857,PEHE,PEHE4K,400.0,PEHE,PETERHEAD,33,shet
2858,PEHE,PEHE4K,400.0,PEHE,PETERHEAD,132,shet
2859,PEHE,PEHE4K,400.0,PEHE,PETERHEAD,275,shet
2860,PEHE,PEHE4K,400.0,PEHE,PETERHEAD,400,shet
2861,DEVM,DEVM4-,400.0,DEVM,DEVOL MOOR,400,spt_
2862,DEVM,DEVM4-,400.0,DEVM,DEVOL MOOR,132,spt_
2863,DEVM,DEVM4-,400.0,DEVM,DEVOL MOOR,33,spt_
2864,AYR-,AYR-2R,275.0,AYR-,AYR,275,spt_
2865,AYR-,AYR-2R,275.0,AYR-,AYR,33,spt_
2866,SELL,SELL4B,400.0,SELL,SELLINDGE,132.0,nget
2867,SELL,SELL4B,400.0,SELL,SELLINDGE,400.0,nget
2868,OBST,OBST4A,400.0,OBST,OSBALDWICK TEE,400.0,nget
2869,FOYE,FOYE2L,275.0,FOYE,FOYERS,275,shet
2870,TUMB,TUMB5-,11.0,TUMB,TUMMEL BRIDGE,132,shet
2871,CARE,CARE11,132.0,CARE,CARDIFF EAST,132.0,nget
2872,CARE,CARE11,132.0,CARE,CARDIFF EAST,275.0,nget
2873,PEHE,PEHE2-,275.0,PEHE,PETERHEAD,33,shet
2874,PEHE,PEHE2-,275.0,PEHE,PETERHEAD,132,shet
2875,PEHE,PEHE2-,275.0,PEHE,PETERHEAD,275,shet
2876,PEHE,PEHE2-,275.0,PEHE,PETERHEAD,400,shet
2877,RANN,RANN1Q,132.0,RANN,RANNOCH,33,shet
2878,RANN,RANN1Q,132.0,RANN,RANNOCH,132,shet
2879,SUND,SUND31,33.0,SUND,SUNDON,33.0,nget
2880,SUND,SUND31,33.0,SUND,SUNDON,132.0,nget
2881,SUND,SUND31,33.0,SUND,SUNDON,400.0,nget
2882,GALO,GALO11,132.0,GALO,GALLOPER ONSHORE,132,ofto
2883,FOUR,FOUR21,275.0,FOUR,FOURSTONES,20.5,nget
2884,FOUR,FOUR21,275.0,FOUR,FOURSTONES,33.0,nget
2885,FOUR,FOUR21,275.0,FOUR,FOURSTONES,275.0,nget
2886,CUPA,CUPA1Q,132.0,CUPA,CUPAR,132,spt_
2887,CUPA,CUPA1Q,132.0,CUPA,CUPAR,33,spt_
2888,KINM,KINM3A,33.0,KINM,KINMUCK,275,shet
2889,DYCE,DYCE1T,132.0,DYCE,DYCE,33,shet
2890,DYCE,DYCE1T,132.0,DYCE,DYCE,132,shet
2891,BLHI,BLHI4A,400.0,BLHI,BLACKHILLOCK,33,shet
2892,BLHI,BLHI4A,400.0,BLHI,BLACKHILLOCK,132,shet
2893,BLHI,BLHI4A,400.0,BLHI,BLACKHILLOCK,275,shet
2894,BLHI,BLHI4A,400.0,BLHI,BLACKHILLOCK,400,shet
2895,SIGH,SIGH3A,33.0,SIGH,SIGHTHILL,275,spt_
2896,SIGH,SIGH3A,33.0,SIGH,SIGHTHILL,33,spt_
2897,CLUN,CLUN1Q,132.0,CLUN,CLUNIE,132,shet
2898,INVR,INVR1C,132.0,INVR,INVERARNAN,33,shet
2899,INVR,INVR1C,132.0,INVR,INVERARNAN,132,shet
2900,INVR,INVR1C,132.0,INVR,INVERARNAN,275,spt_
2901,THOM,THOM21,275.0,THOM,THORPE MARSH,66.0,nget
2902,THOM,THOM21,275.0,THOM,THORPE MARSH,275.0,nget
2903,THOM,THOM21,275.0,THOM,THORPE MARSH,400.0,nget
2904,BESW,BESW12,132.0,BESW,BERKSWELL,132.0,nget
2905,BESW,BESW12,132.0,BESW,BERKSWELL,275.0,nget
2906,ALYT,ALYT2B,275.0,ALYT,ALYTH,33,shet
2907,ALYT,ALYT2B,275.0,ALYT,ALYTH,275,shet
2908,ALYT,ALYT2B,275.0,ALYT,ALYTH,400,shet
2909,CEAN,CEAN5-,11.0,CEAN,CEANNACROC,33,shet
2910,CEAN,CEAN5-,11.0,CEAN,CEANNACROC,132,shet
2911,WIEN,WIEN11,132.0,WIEN,WILLENHALL,132.0,nget
2912,WIEN,WIEN11,132.0,WIEN,WILLENHALL,275.0,nget
2913,KINT,KINT4J,400.0,KINT,KINTORE,33,shet
2914,KINT,KINT4J,400.0,KINT,KINTORE,132,shet
2915,KINT,KINT4J,400.0,KINT,KINTORE,275,shet
2916,KINT,KINT4J,400.0,KINT,KINTORE,400,shet
2917,KYPE,KYPE3A,33.0,KYPE,KYPE MUIR,132,spt_
2918,KYPE,KYPE3A,33.0,KYPE,KYPE MUIR,33,spt_
2919,KEAR,KEAR31,33.0,KEAR,KEARSLEY,33.0,nget
2920,KEAR,KEAR31,33.0,KEAR,KEARSLEY,132.0,nget
2921,KEAR,KEAR31,33.0,KEAR,KEARSLEY,275.0,nget
2922,KEAR,KEAR31,33.0,KEAR,KEARSLEY,400.0,nget
2923,BEAU,BEAU1T,132.0,BEAU,BEAULY,33,shet
2924,BEAU,BEAU1T,132.0,BEAU,BEAULY,132,shet
2925,BEAU,BEAU1T,132.0,BEAU,BEAULY,275,shet
2926,BEAU,BEAU1T,132.0,BEAU,BEAULY,400,shet
2927,RHIG,RHIG41,400.0,RHIG,RHIGOS,400.0,nget
2928,SPIT,SPIT2K,275.0,SPIT,SPITTAL,33,shet
2929,SPIT,SPIT2K,275.0,SPIT,SPITTAL,132,shet
2930,SPIT,SPIT2K,275.0,SPIT,SPITTAL,275,shet
2931,SPIT,SPIT2K,275.0,SPIT,SPITTAL,400,shet
2932,NHYD,NHYD2A,275.0,NHYD,NORTH HYDE ,66.0,nget
2933,NHYD,NHYD2A,275.0,NHYD,NORTHHYDE,275.0,nget
2934,TUMM,TUMM4-,400.0,TUMM,TUMMEL,33,shet
2935,TUMM,TUMM4-,400.0,TUMM,TUMMEL,132,shet
2936,TUMM,TUMM4-,400.0,TUMM,TUMMEL,275,shet
2937,TUMM,TUMM4-,400.0,TUMM,TUMMEL,400,shet
2938,SGRW,SGRW22,275.0,SGRW,SEAGREEN ONE OFFSHORE,220,ofto
2939,SGRW,SGRW22,275.0,SGRW,SEAGREEN ONE OFFSHORE,66,ofto
2940,PERH,PERH11,132.0,PERH,PENRHOS,132.0,nget
2941,WALX,WALX4A,400.0,WALX,WALTHAM CROSS,275.0,nget
2942,WALX,WALX4A,400.0,WALX,WALTHAM CROSS,400.0,nget
2943,LACK,LACK21,275.0,LACK,LACKENBY,66.0,nget
2944,LACK,LACK21,275.0,LACK,LACKENBY,275.0,nget
2945,LACK,LACK21,275.0,LACK,LACKENBY,400.0,nget
2946,CLGO,CLGO3-,33.0,CLGO,Clash Gour Wind Farm,33,shet
2947,CLGO,CLGO3-,33.0,CLGO,Clash Gour Wind Farm,132,shet
2948,CLGO,CLGO3-,33.0,CLGO,Clash Gour Wind Farm,275,shet
2949,LITT,LITT41,400.0,LITT,LITTLEBROOK,132.0,nget
2950,LITT,LITT41,400.0,LITT,LITTLEBROOK,275.0,nget
2951,LITT,LITT41,400.0,LITT,LITTLEBROOK,400.0,nget
2952,GWAW,GWAW11,132.0,GWAW,GWYNT-Y-MOR OFFSHORE A,132,ofto
2953,GWAW,GWAW11,132.0,GWAW,GWYNT-Y-MOR OFFSHORE A,33,ofto
2954,SWAN,SWAN12,132.0,SWAN,SWANSEA NORTH,132.0,nget
2955,SWAN,SWAN12,132.0,SWAN,SWANSEA NORTH,275.0,nget
2956,SWAN,SWAN12,132.0,SWAN,SWANSEA NORTH,400.0,nget
2957,NLEI,NLEI3A,33.0,NLEI,NORTH LOWTHER ENERGY INITIATIVE,132,spt_
2958,NLEI,NLEI3A,33.0,NLEI,NORTH LOWTHER ENERGY INITIATIVE,33,spt_
2959,FRAS,FRAS1R,132.0,FRAS,FRASERBURGH,33,shet
2960,FRAS,FRAS1R,132.0,FRAS,FRASERBURGH,132,shet
2961,IROA,IROA12,132.0,IROA,IRON ACTON,132.0,nget
2962,IROA,IROA12,132.0,IROA,IRON ACTON,275.0,nget
2963,BRIM,BRIM4C,400.0,BRIM,BRIMSDOWN,132.0,nget
2964,BRIM,BRIM4C,400.0,BRIM,BRIMSDOWN,275.0,nget
2965,BRIM,BRIM4C,400.0,BRIM,BRIMSDOWN,400.0,nget
2966,CRYR,CRYR4-,400.0,CRYR,CRYSTAL RIG,400,spt_
2967,CRYR,CRYR4-,400.0,CRYR,CRYSTAL RIG,132,spt_
2968,CRYR,CRYR4-,400.0,CRYR,CRYSTAL RIG,33,spt_
2969,ELVA,ELVA4-,400.0,ELVA,ELVANFOOT,400,spt_
2970,ELVA,ELVA4-,400.0,ELVA,ELVANFOOT,275,spt_
2971,ELVA,ELVA4-,400.0,ELVA,ELVANFOOT,132,spt_
2972,ELVA,ELVA4-,400.0,ELVA,ELVANFOOT,33,spt_
2973,RASS,RASS41,400.0,RASS,RASSAU,132.0,nget
2974,RASS,RASS41,400.0,RASS,RASSAU,400.0,nget
2975,MOWE,MOWE22,275.0,MOWE,MORAY EAST OFFSHORE,220,ofto
2976,MOWE,MOWE22,275.0,MOWE,MORAY EAST OFFSHORE,66,ofto
2977,CRDH,CRDH1J,132.0,CRDH,CREAG DHUBH,33,shet
2978,CRDH,CRDH1J,132.0,CRDH,CREAG DHUBH,132,shet
2979,CRDH,CRDH1J,132.0,CRDH,CREAG DHUBH,275,shet
2980,KIER,KIER1Q,132.0,KIER,KILLERMONT,132,spt_
2981,KIER,KIER1Q,132.0,KIER,KILLERMONT,33,spt_
2982,MAHI,MAHI1-,132.0,MAHI,MARK HILL,275,spt_
2983,MAHI,MAHI1-,132.0,MAHI,MARK HILL,132,spt_
2984,MAHI,MAHI1-,132.0,MAHI,MARK HILL,33,spt_
2985,POOB,POOB3-,33.0,POOB,PORTOBELLO,275,spt_
2986,POOB,POOB3-,33.0,POOB,PORTOBELLO,33,spt_
2987,BEAU,BEAU1S,132.0,BEAU,BEAULY,33,shet
2988,BEAU,BEAU1S,132.0,BEAU,BEAULY,132,shet
2989,BEAU,BEAU1S,132.0,BEAU,BEAULY,275,shet
2990,BEAU,BEAU1S,132.0,BEAU,BEAULY,400,shet
2991,WMEL,WMEL12,132.0,WMEL,WEST MELTON,132.0,nget
2992,WMEL,WMEL12,132.0,WMEL,WEST MELTON,275.0,nget
2993,AYR-,AYR-3-,33.0,AYR-,AYR,275,spt_
2994,AYR-,AYR-3-,33.0,AYR-,AYR,33,spt_
2995,SALM,SALM1C,132.0,SALM,SALAMANDER OFFSHORE WIND FARM,132,shet
2996,SLOY,SLOY1J,132.0,SLOY,SLOY,132,shet
2997,WLEX,WLEX3A,33.0,WLEX,WHITELEE EXTENSION,275,spt_
2998,WLEX,WLEX3A,33.0,WLEX,WHITELEE EXTENSION,33,spt_
2999,GIFF,GIFF3A,33.0,GIFF,GIFFNOCK,275,spt_
3000,GIFF,GIFF3A,33.0,GIFF,GIFFNOCK,33,spt_
3001,SAKN,SAKN1-,132.0,SAKN,SANDY KNOWE,132,spt_
3002,SAKN,SAKN1-,132.0,SAKN,SANDY KNOWE,33,spt_
3003,BROC,BROC3-,33.0,BROC,BROKEN CROSS,132,spt_
3004,BROC,BROC3-,33.0,BROC,BROKEN CROSS,33,spt_
3005,FOYE,FOYE2-,275.0,FOYE,FOYERS,275,shet
3006,PRST,PRST3A,33.0,PRST,PRIESTGILL,33,spt_
3007,DALM,DALM2Q,275.0,DALM,DALMARNOCK,275,spt_
3008,DALM,DALM2Q,275.0,DALM,DALMARNOCK,132,spt_
3009,DALM,DALM2Q,275.0,DALM,DALMARNOCK,33,spt_
3010,GREN,GREN11,132.0,GREN,GRENDON,132.0,nget
3011,GREN,GREN11,132.0,GREN,GRENDON,400.0,nget
3012,NORT,NORT21,275.0,NORT,NORTON,132.0,nget
3013,NORT,NORT21,275.0,NORT,NORTON,275.0,nget
3014,NORT,NORT21,275.0,NORT,NORTON,400.0,nget
3015,WWEY,WWEY22,275.0,WWEY,WEST WEYBRIDGE,132.0,nget
3016,WWEY,WWEY22,275.0,WWEY,WEST WEYBRIDGE,275.0,nget
3017,WWEY,WWEY22,275.0,WWEY,WEST WEYBRIDGE,400.0,nget
3018,OLDB,OLDB11,132.0,OLDB,OLDBURY,132.0,nget
3019,OLDB,OLDB11,132.0,OLDB,OLDBURY,275.0,nget
3020,OLDB,OLDB11,132.0,OLDB,OLDBURY,400.0,nget
3021,GWYO,GWYO12,132.0,GWYO,GWYNT-Y-MOR ONSHORE,132,ofto
3022,MOFF,MOFF4-,400.0,MOFF,MOFFAT,400,spt_
3023,MOFF,MOFF4-,400.0,MOFF,MOFFAT,132,spt_
3024,MOFF,MOFF4-,400.0,MOFF,MOFFAT,33,spt_
3025,KEAD,KEAD42,400.0,KEAD,KEADBY,132.0,nget
3026,KEAD,KEAD42,400.0,KEAD,KEADBY,400.0,nget
3027,HAMH,HAMH1B,132.0,HAMH,HAMSHALL,132.0,nget
3028,HAMH,HAMH1B,132.0,HAMH,HAMSHALL,275.0,nget
3029,HAMH,HAMH1B,132.0,HAMH,HAMSHALL,400.0,nget
3030,DUNB,DUNB1Q,132.0,DUNB,DUNBAR,132,spt_
3031,DUNB,DUNB1Q,132.0,DUNB,DUNBAR,33,spt_
3032,OBST,OBST4B,400.0,OBST,OSBALDWICK TEE,400.0,nget
3033,ENEI,ENEI1N,132.0,ENEI,ENERGY ISLES WIND FARM,33,shet
3034,ENEI,ENEI1N,132.0,ENEI,ENERGY ISLES WIND FARM,132,shet
3035,KERG,KERG1S,132.0,KERG,KERGORD,132,shet
3036,ARNI,ARNI1K,132.0,ARNI,ARNISH SUBSTATION,33,shet
3037,ARNI,ARNI1K,132.0,ARNI,ARNISH SUBSTATION,132,shet
3038,DUNH,DUNH1R,132.0,DUNH,DUNHILL,132,spt_
3039,DUNH,DUNH1R,132.0,DUNH,DUNHILL,33,spt_
3040,LOCH,LOCH1-,132.0,LOCH,LOCHAY,132,shet
3041,STRL,STRL3R,33.0,STRL,STRONELAIRG WIND FARM (SSE),33,shet
3042,STRL,STRL3R,33.0,STRL,STRONELAIRG WIND FARM (SSE),132,shet
3043,TEAS,TEAS31,33.0,TEAS,TEALING STORAGE,33,shet
3044,TEAS,TEAS31,33.0,TEAS,TEALING STORAGE,132,shet
3045,CAPE,CAPE4B,400.0,CAPE,CAPENHURST,132.0,nget
3046,CAPE,CAPE4B,400.0,CAPE,CAPENHURST,275.0,nget
3047,CAPE,CAPE4B,400.0,CAPE,CAPENHURST,400.0,nget
3048,OFFE,OFFE31,33.0,OFFE,OFFERTON,33.0,nget
3049,OFFE,OFFE31,33.0,OFFE,OFFERTON,275.0,nget
3050,INVE,INVE1J,132.0,INVE,INVERARAY,132,shet
3051,BONN,BONN2B,275.0,BONN,BONNYBRIDGE,400,spt_
3052,BONN,BONN2B,275.0,BONN,BONNYBRIDGE,275,spt_
3053,BONN,BONN2B,275.0,BONN,BONNYBRIDGE,132,spt_
3054,BONN,BONN2B,275.0,BONN,BONNYBRIDGE,33,spt_
3055,CAAD,CAAD3J,33.0,CAAD,CARRADALE,33,shet
3056,CAAD,CAAD3J,33.0,CAAD,CARRADALE,132,shet
3057,KILW,KILW3-,33.0,KILW,KILWINNING,132,spt_
3058,KILW,KILW3-,33.0,KILW,KILWINNING,33,spt_
3059,RAIN,RAIN11,132.0,RAIN,RAINHILL,132.0,nget
3060,RAIN,RAIN11,132.0,RAIN,RAINHILL,275.0,nget
3061,NEAR,NEAR2-,275.0,NEAR,NEWARTHILL,275,spt_
3062,NEAR,NEAR2-,275.0,NEAR,NEWARTHILL,33,spt_
3063,BLKL,BLKL3B,33.0,BLKL,BLACKLAW,132,spt_
3064,BLKL,BLKL3B,33.0,BLKL,BLACKLAW,33,spt_
3065,BEAU,BEAU1P,132.0,BEAU,BEAULY,33,shet
3066,BEAU,BEAU1P,132.0,BEAU,BEAULY,132,shet
3067,BEAU,BEAU1P,132.0,BEAU,BEAULY,275,shet
3068,BEAU,BEAU1P,132.0,BEAU,BEAULY,400,shet
3069,BERB,BERB3-,33.0,BERB,BERRY BURN,33,shet
3070,BERB,BERB3-,33.0,BERB,BERRY BURN,275,shet
3071,CUMW,CUMW1-,132.0,CUMW,CUMBERHEAD WEST,132,spt_
3072,CUMW,CUMW1-,132.0,CUMW,CUMBERHEAD WEST,33,spt_
3073,BEAU,BEAU4R,400.0,BEAU,BEAULY,33,shet
3074,BEAU,BEAU4R,400.0,BEAU,BEAULY,132,shet
3075,BEAU,BEAU4R,400.0,BEAU,BEAULY,275,shet
3076,BEAU,BEAU4R,400.0,BEAU,BEAULY,400,shet
3077,WALX,WALX4B,400.0,WALX,WALTHAM CROSS,275.0,nget
3078,WALX,WALX4B,400.0,WALX,WALTHAM CROSS,400.0,nget
3079,KNOC,KNOC2K,275.0,KNOC,KNOCKNAGAEL,33,shet
3080,KNOC,KNOC2K,275.0,KNOC,KNOCKNAGAEL,132,shet
3081,KNOC,KNOC2K,275.0,KNOC,KNOCKNAGAEL,275,shet
3082,KINN,KINN2A,275.0,KINN,KINCARDINE NORTH,400,spt_
3083,KINN,KINN2A,275.0,KINN,KINCARDINE NORTH,275,spt_
3084,MOSH,MOSH1R,132.0,MOSH,MOSSMORRAN SHELL,132,spt_
3085,MOSH,MOSH1R,132.0,MOSH,MOSSMORRAN SHELL,11,spt_
3086,KERG,KERG1U,132.0,KERG,KERGORD,132,shet
3087,COAT,COAT2R,275.0,COAT,COATBRIDGE,275,spt_
3088,COAT,COAT2R,275.0,COAT,COATBRIDGE,33,spt_
3089,PEHE,PEHERSV2,,PEHE,PETERHEAD,33,shet
3090,PEHE,PEHERSV2,,PEHE,PETERHEAD,132,shet
3091,PEHE,PEHERSV2,,PEHE,PETERHEAD,275,shet
3092,PEHE,PEHERSV2,,PEHE,PETERHEAD,400,shet
3093,PERS,PERS1Q,132.0,PERS,PERSLEY,33,shet
3094,PERS,PERS1Q,132.0,PERS,PERSLEY,132,shet
3095,PERS,PERS1Q,132.0,PERS,PERSLEY,275,shet
3096,ARMA,ARMA3-,33.0,ARMA,ARMADALE	,33,shet
3097,ARMA,ARMA3-,33.0,ARMA,ARMADALE	,132,shet
3098,PEHE,PEHERSV1,,PEHE,PETERHEAD,33,shet
3099,PEHE,PEHERSV1,,PEHE,PETERHEAD,132,shet
3100,PEHE,PEHERSV1,,PEHE,PETERHEAD,275,shet
3101,PEHE,PEHERSV1,,PEHE,PETERHEAD,400,shet
3102,Offs,Offshore 66 kV HV,,,,,
3103,GAWH,GAWH1Q,132.0,GAWH,GALAWHISTLE,132,spt_
3104,GAWH,GAWH1Q,132.0,GAWH,GALAWHISTLE,33,spt_
3105,FECK,FECK41,400.0,FECK,FECKENHAM,66.0,nget
3106,FECK,FECK41,400.0,FECK,FECKENHAM,275.0,nget
3107,FECK,FECK41,400.0,FECK,FECKENHAM,400.0,nget
3108,BLHI,BLHI2L,275.0,BLHI,BLACKHILLOCK,33,shet
3109,BLHI,BLHI2L,275.0,BLHI,BLACKHILLOCK,132,shet
3110,BLHI,BLHI2L,275.0,BLHI,BLACKHILLOCK,275,shet
3111,BLHI,BLHI2L,275.0,BLHI,BLACKHILLOCK,400,shet
3112,LYND,LYND1Q,132.0,LYND,LYNDHURST,33,shet
3113,LYND,LYND1Q,132.0,LYND,LYNDHURST,132,shet
3114,TWIN,TWIN4B ,400.0,TWIN,TWINSTEAD,132.0,nget
3115,TWIN,TWIN4B ,400.0,TWIN,TWINSTEAD,400.0,nget
3116,SGRX,SGRX23,275.0,SGRX,SEAGREEN ONE 275KV ONSHORE,275,ofto
3117,FOUR,FOUR31,33.0,FOUR,FOURSTONES,20.5,nget
3118,FOUR,FOUR31,33.0,FOUR,FOURSTONES,33.0,nget
3119,FOUR,FOUR31,33.0,FOUR,FOURSTONES,275.0,nget
3120,WLEX,WLEX3C,33.0,WLEX,WHITELEE EXTENSION,275,spt_
3121,WLEX,WLEX3C,33.0,WLEX,WHITELEE EXTENSION,33,spt_
3122,WDSW,WDSW11,132.0,WDSW,WEST OF DUDDON SANDS OFFSHORE,155,ofto
3123,WDSW,WDSW11,132.0,WDSW,WEST OF DUDDON SANDS OFFSHORE,34,ofto
3124,TONG,TONG1R,132.0,TONG,TONGLAND,132,spt_
3125,TONG,TONG1R,132.0,TONG,TONGLAND,33,spt_
3126,TONG,TONG1R,132.0,TONG,TONGLAND,11,spt_
3127,BLLX,BLLX3-,33.0,BLLX,BLACKLAW EXTENSION,132,spt_
3128,BLLX,BLLX3-,33.0,BLLX,BLACKLAW EXTENSION,33,spt_
3129,BOAG,BOAG1Q,132.0,BOAG,BOAT OF GARTEN,33,shet
3130,BOAG,BOAG1Q,132.0,BOAG,BOAT OF GARTEN,132,shet
3131,AXMI,AXMI11,132.0,AXMI,AXMINSTER,132.0,nget
3132,AXMI,AXMI11,132.0,AXMI,AXMINSTER,400.0,nget
3133,BROR,BROR1Q,132.0,BROR,BRORA,33,shet
3134,BROR,BROR1Q,132.0,BROR,BRORA,132,shet
3135,BROR,BROR1Q,132.0,BROR,BRORA,400,shet
3136,BETH,BETH1B,132.0,BETH,BEINN THARSUINN WIND,33,shet
3137,BETH,BETH1B,132.0,BETH,BEINN THARSUINN WIND,132,shet
3138,BERW,BERW1R,132.0,BERW,BERWICK,132,spt_
3139,BERW,BERW1R,132.0,BERW,BERWICK,33,spt_
3140,LAND,LAND41,400.0,LAND,LANDULPH,132.0,nget
3141,LAND,LAND41,400.0,LAND,LANDULPH,400.0,nget
3142,Offs,Offshore 66kV-3,,,,,
3143,TONG,TONG3-,33.0,TONG,TONGLAND,132,spt_
3144,TONG,TONG3-,33.0,TONG,TONGLAND,33,spt_
3145,TONG,TONG3-,33.0,TONG,TONGLAND,11,spt_
3146,STHA,STHA3-,33.0,STHA,STRATHAVEN,400,spt_
3147,STHA,STHA3-,33.0,STHA,STRATHAVEN,275,spt_
3148,STHA,STHA3-,33.0,STHA,STRATHAVEN,33,spt_
3149,NNGO,NNGO41,400.0,NNGO,NEART NA GAOITHE ONSHORE,400,ofto
3150,NNGO,NNGO41,400.0,NNGO,NEART NA GAOITHE ONSHORE,220,ofto
3151,WDSO,WDSO12,132.0,WDSO,WEST OF DUDDON SANDS ONSHORE,400,ofto
3152,WDSO,WDSO12,132.0,WDSO,WEST OF DUDDON SANDS ONSHORE,155,ofto
3153,LING,LING1Q,132.0,LING,LIVINGSTON,132,spt_
3154,LING,LING1Q,132.0,LING,LIVINGSTON,33,spt_
3155,MOFF,MOFF4C,400.0,MOFF,MOFFAT,400,spt_
3156,MOFF,MOFF4C,400.0,MOFF,MOFFAT,132,spt_
3157,MOFF,MOFF4C,400.0,MOFF,MOFFAT,33,spt_
3158,LAND,LAND11,132.0,LAND,LANDULPH,132.0,nget
3159,LAND,LAND11,132.0,LAND,LANDULPH,400.0,nget
3160,WIBA,WIBA21,275.0,WIBA,WINCOBANK,33.0,nget
3161,WIBA,WIBA21,275.0,WIBA,WINCOBANK,275.0,nget
3162,JUNA,JUNA1T,132.0,JUNA,JUNCTION A,132,spt_
3163,HOWW,HOWW2B,275.0,HOWW,HORNSEA OFFSHORE,400,ofto
3164,HOWW,HOWW2B,275.0,HOWW,HORNSEA OFFSHORE,220,ofto
3165,HOWW,HOWW2B,275.0,HOWW,HORNSEA OFFSHORE,66,ofto
3166,HOWW,HOWW2B,275.0,HOWW,HORNSEA OFFSHORE,34,ofto
3167,MOWW,MOWW21,275.0,MOWW,MORAY WEST OFFSHORE,220,ofto
3168,MOWW,MOWW21,275.0,MOWW,MORAY WEST OFFSHORE,66,ofto
3169,AYRS,AYRS4-,400.0,AYRS,AYRSHIRE GRID COLLECTOR,400,spt_
3170,STRB,STRB3W,33.0,STRB,STRATH BRORA WIND,33,shet
3171,STRB,STRB3W,33.0,STRB,STRATH BRORA WIND,275,shet
3172,STWB,STWB4Q,400.0,STWB,STELLA WEST BORDER NODE,400,spt_
3173,PERS,PERS3-,33.0,PERS,PERSLEY,33,shet
3174,PERS,PERS3-,33.0,PERS,PERSLEY,132,shet
3175,PERS,PERS3-,33.0,PERS,PERSLEY,275,shet
3176,TODP,TODP21,275.0,TODP,TOD POINT,66.0,nget
3177,TODP,TODP21,275.0,TODP,TOD POINT,275.0,nget
3178,GLLU,GLLU1R,132.0,GLLU,GLENLUCE,132,spt_
3179,GLLU,GLLU1R,132.0,GLLU,GLENLUCE,33,spt_
3180,BROA,BROA1A,132.0,BROA,BROADFORD,33,shet
3181,BROA,BROA1A,132.0,BROA,BROADFORD,132,shet
3182,CYGN,CYGN4-,400.0,CYGN,CYGNUS OFFSHORE WINDFARM WIND,400,shet
3183,EALI,EALI61,66.0,EALI,EALING,66.0,nget
3184,EALI,EALI61,66.0,EALI,EALING,275.0,nget
3185,PERS,PERS2Q,275.0,PERS,PERSLEY,33,shet
3186,PERS,PERS2Q,275.0,PERS,PERSLEY,132,shet
3187,PERS,PERS2Q,275.0,PERS,PERSLEY,275,shet
3188,GLEN,GLEN1Q,132.0,GLEN,GLENMORISTON,132,shet
3189,SHIN,SHIN1-,132.0,SHIN,SHIN,33,shet
3190,SHIN,SHIN1-,132.0,SHIN,SHIN,132,shet
3191,SHIN,SHIN1-,132.0,SHIN,SHIN,400,shet
3192,COUS,COUS4-,400.0,COUS,COUSLAND,400,spt_
3193,STHA,STHA4B,400.0,STHA,STRATHAVEN,400,spt_
3194,STHA,STHA4B,400.0,STHA,STRATHAVEN,275,spt_
3195,STHA,STHA4B,400.0,STHA,STRATHAVEN,33,spt_
3196,FAWL,FAWL41,400.0,FAWL,FAWLEY,132.0,nget
3197,FAWL,FAWL41,400.0,FAWL,FAWLEY,400.0,nget
3198,KIBY,KIBY11,132.0,KIBY,KIRKBY,132.0,nget
3199,KIBY,KIBY11,132.0,KIBY,KIRKBY,275.0,nget
3200,WABW,WABW11,132.0,WABW,WALNEY 2 OFFSHORE,132,ofto
3201,WABW,WABW11,132.0,WABW,WALNEY 2 OFFSHORE,33,ofto
3202,LAGG,LAGG1Q,132.0,LAGG,LAGGAN,132,shet
3203,NAIR,NAIR1R,132.0,NAIR,NAIRN,33,shet
3204,NAIR,NAIR1R,132.0,NAIR,NAIRN,132,shet
3205,KTDL,KTDL1-,132.0,KTDL,KINTRADWELL,33,shet
